date,day,month,year,e_oficial,e_ppp,e_ppp_adj,e_blue,rer,rer_blue
01jul2011,1,7,2011,4.1399999,3.9370077,3.6630037,4.2749996,.95599997,.92581052
02jul2011,2,7,2011,4.1399999,3.9370077,3.6764703,4.2726655,.95999998,.93019211
03jul2011,3,7,2011,4.1399999,3.9525692,3.690037,4.2703323,.963,.93360883
04jul2011,4,7,2011,4.1399999,3.9682539,3.7037036,4.2680001,.96600002,.93702894
05jul2011,5,7,2011,4.145,3.9682539,3.7037036,4.2600002,.96799999,.94186848
06jul2011,6,7,2011,4.145,3.9525692,3.690037,4.27,.96399999,.93577987
07jul2011,7,7,2011,4.1500001,3.9682539,3.690037,4.263,.96600002,.9403941
08jul2011,8,7,2011,4.1500001,3.9682539,3.690037,4.263,.96700001,.94136763
09jul2011,9,7,2011,4.1500001,3.9682539,3.7037036,4.2619996,.96799999,.94256222
10jul2011,10,7,2011,4.1500001,3.9682539,3.7037036,4.2609997,.96799999,.94278342
11jul2011,11,7,2011,4.1500001,3.9682539,3.7037036,4.2600002,.96799999,.94300467
12jul2011,12,7,2011,4.1500001,3.9682539,3.7037036,4.27,.96899998,.94176811
13jul2011,13,7,2011,4.1500001,3.9525692,3.690037,4.2800002,.96600002,.93665886
14jul2011,14,7,2011,4.1500001,3.9682539,3.690037,4.2849998,.96200001,.93169194
15jul2011,15,7,2011,4.1500001,3.9682539,3.690037,4.2930002,.963,.93092239
16jul2011,16,7,2011,4.1500001,3.9682539,3.7037036,4.2919998,.963,.93113935
17jul2011,17,7,2011,4.1500001,3.9682539,3.7037036,4.2909994,.96399999,.93232352
18jul2011,18,7,2011,4.1500001,3.9682539,3.7037036,4.2899995,.963,.93157345
19jul2011,19,7,2011,4.1500001,3.9840639,3.7037036,4.3129997,.96499997,.92852998
20jul2011,20,7,2011,4.1599998,4,3.7174723,4.3150001,.96899998,.9341923
21jul2011,21,7,2011,4.1599998,4,3.7174723,4.3180003,.96600002,.93065298
22jul2011,22,7,2011,4.165,3.8610039,3.5971224,4.3200002,.93400002,.90048844
23jul2011,23,7,2011,4.165,3.8610039,3.5971224,4.3216662,.93400002,.9001413
24jul2011,24,7,2011,4.165,3.846154,3.5842292,4.3233328,.93099999,.89690411
25jul2011,25,7,2011,4.165,3.8314176,3.5714285,4.3250003,.92799997,.89366931
26jul2011,26,7,2011,4.165,3.8167939,3.5587189,4.3429999,.92299998,.8851704
27jul2011,27,7,2011,4.165,3.7878788,3.5335691,4.348,.917,.87840509
28jul2011,28,7,2011,4.1700001,3.7453184,3.4843206,4.3399997,.90399998,.86858988
29jul2011,29,7,2011,4.1700001,3.7453184,3.4843206,4.3399997,.90399998,.86858988
30jul2011,30,7,2011,4.1700001,3.7453184,3.4843206,4.3343258,.90499997,.87068903
31jul2011,31,7,2011,4.1700001,3.7453184,3.4843206,4.3286591,.90600002,.87279224
01aug2011,1,8,2011,4.1700001,3.7593985,3.5087719,4.3229995,.91000003,.87779325
02aug2011,2,8,2011,4.1749997,3.7735851,3.5211267,4.3250003,.912,.88036984
03aug2011,3,8,2011,4.1749997,3.7878788,3.5335691,4.3280001,.91299999,.88072431
04aug2011,4,8,2011,4.1799998,3.8022811,3.5460992,4.3200002,.91500002,.88534719
05aug2011,5,8,2011,4.1850004,3.9215686,3.6496351,4.3200002,.94300002,.9135313
06aug2011,6,8,2011,4.1850004,3.9370077,3.6630037,4.3149943,.94599998,.91750067
07aug2011,7,8,2011,4.1850004,3.9370077,3.6764703,4.3099942,.94800001,.92050707
08aug2011,8,8,2011,4.1850004,3.9370077,3.6630037,4.3049998,.94700003,.92060292
09aug2011,9,8,2011,4.1850004,3.9370077,3.6630037,4.3399997,.94499999,.91125011
10aug2011,10,8,2011,4.1850004,3.9370077,3.6764703,4.3530002,.949,.91237426
11aug2011,11,8,2011,4.1850004,3.9525692,3.690037,4.3449998,.95099998,.91598046
12aug2011,12,8,2011,4.1850004,3.9840639,3.7174723,4.3499999,.958,.92166209
13aug2011,13,8,2011,4.1850004,4,3.7313433,4.3449945,.96399999,.92850298
14aug2011,14,8,2011,4.1850004,4.032258,3.7593985,4.3399944,.96899998,.93439412
15aug2011,15,8,2011,4.1850004,4.048583,3.7735851,4.335,.972,.93836677
16aug2011,16,8,2011,4.1850004,4.0650406,3.7878788,4.3530002,.97500002,.93737084
17aug2011,17,8,2011,4.1900001,4.0650406,3.7878788,4.3600001,.97399998,.93602294
18aug2011,18,8,2011,4.1949997,4.048583,3.7735851,4.3730001,.97299999,.93339461
19aug2011,19,8,2011,4.2000003,4.048583,3.7735851,4.3700004,.96899998,.93130434
20aug2011,20,8,2011,4.202498,4.032258,3.7593985,4.3694997,.96799999,.93100315
21aug2011,21,8,2011,4.2049975,4.032258,3.7593985,4.369,.96499997,.92877597
22aug2011,22,8,2011,4.2074981,4.0160642,3.7453184,4.3685002,.96200001,.92654526
23aug2011,23,8,2011,4.21,4.0160642,3.7313433,4.368,.95899999,.92431086
24aug2011,24,8,2011,4.21,4.0160642,3.7453184,4.3899999,.95899999,.91967887
25aug2011,25,8,2011,4.21,4.0160642,3.7453184,4.4229999,.95899999,.91281712
26aug2011,26,8,2011,4.2149997,4.0160642,3.7453184,4.4380002,.95999998,.91176194
27aug2011,27,8,2011,4.2149997,4.0160642,3.7453184,4.4396658,.95999998,.91141981
28aug2011,28,8,2011,4.2149997,4.0160642,3.7453184,4.4413328,.96100003,.91202688
29aug2011,29,8,2011,4.2149997,4.0160642,3.7453184,4.4429998,.95999998,.91073591
30aug2011,30,8,2011,4.2200003,4.0160642,3.7453184,4.4429998,.95899999,.91086662
31aug2011,31,8,2011,4.2200003,4.0160642,3.7453184,4.4300003,.95599997,.91068172
01sep2011,1,9,2011,4.2350001,4.0160642,3.7313433,4.4149995,.95599997,.91702384
02sep2011,2,9,2011,4.2400002,4.0160642,3.7453184,4.4280005,.958,.91732609
03sep2011,3,9,2011,4.2400002,4.0160642,3.7453184,4.4246645,.95700002,.91705942
04sep2011,4,9,2011,4.2400002,4.0160642,3.7453184,4.4213309,.95700002,.91775078
05sep2011,5,9,2011,4.2400002,4.0160642,3.7453184,4.4180002,.95499998,.91652328
06sep2011,6,9,2011,4.2400002,4.032258,3.7593985,4.4180002,.95899999,.92036217
07sep2011,7,9,2011,4.2400002,4.048583,3.7735851,4.4280005,.96200001,.92115623
08sep2011,8,9,2011,4.2400002,4.048583,3.7735851,4.4280005,.963,.92211378
09sep2011,9,9,2011,4.2400002,4.048583,3.7735851,4.4300003,.96499997,.9236117
10sep2011,10,9,2011,4.2400002,4.0650406,3.7878788,4.4309998,.96700001,.92531717
11sep2011,11,9,2011,4.2400002,4.0650406,3.7878788,4.4319997,.96700001,.92510843
12sep2011,12,9,2011,4.2400002,4.0650406,3.7878788,4.4329996,.96799999,.92585617
13sep2011,13,9,2011,4.2400002,4.0650406,3.7878788,4.4349999,.96600002,.92352659
14sep2011,14,9,2011,4.2400002,4.0650406,3.7878788,4.4349999,.96600002,.92352659
15sep2011,15,9,2011,4.2400002,4.0650406,3.7878788,4.4400001,.96700001,.92344147
16sep2011,16,9,2011,4.2400002,4.0650406,3.7878788,4.4400001,.96700001,.92344147
17sep2011,17,9,2011,4.2400002,4.0650406,3.7878788,4.4409995,.96700001,.92323363
18sep2011,18,9,2011,4.2400002,4.0650406,3.7878788,4.4419994,.96899998,.9249348
19sep2011,19,9,2011,4.2400002,4.0816326,3.8022811,4.4429998,.97000003,.92568094
20sep2011,20,9,2011,4.2350001,4.0816326,3.8022811,4.4429998,.97299999,.92744881
21sep2011,21,9,2011,4.23,4.0816326,3.8022811,4.4380002,.97399998,.92835057
22sep2011,22,9,2011,4.23,4.0816326,3.8022811,4.448,.97299999,.92531252
23sep2011,23,9,2011,4.23,4.0816326,3.8167939,4.4850001,.97299999,.91767889
24sep2011,24,9,2011,4.2316661,4.0983605,3.8167939,4.4809966,.97399998,.91980487
25sep2011,25,9,2011,4.2333326,4.0983605,3.8167939,4.4769969,.97399998,.92098927
26sep2011,26,9,2011,4.2350001,4.0983605,3.8167939,4.4730005,.97500002,.92312199
27sep2011,27,9,2011,4.2350001,4.0983605,3.8167939,4.4499998,.97500002,.92789328
28sep2011,28,9,2011,4.2350001,4.0983605,3.8314176,4.4529996,.977,.92917031
29sep2011,29,9,2011,4.2350001,4.1152263,3.8314176,4.4329996,.98000002,.93622833
30sep2011,30,9,2011,4.2350001,4.1322312,3.846154,4.4329996,.98100001,.93718368
01oct2011,1,10,2011,4.2350001,4.1322312,3.8610039,4.4296641,.98500001,.94171363
02oct2011,2,10,2011,4.2350001,4.1493778,3.8759692,4.4263306,.98799998,.94529313
03oct2011,3,10,2011,4.2350001,4.166667,3.8759692,4.4229999,.99000001,.94791996
04oct2011,4,10,2011,4.2350001,4.166667,3.8910506,4.4380002,.99299997,.94757879
05oct2011,5,10,2011,4.2350001,4.1841006,3.9062498,4.4329996,.99699998,.95246899
06oct2011,6,10,2011,4.2400002,4.2016807,3.9215686,4.4050002,.99900001,.96158004
07oct2011,7,10,2011,4.2400002,4.219409,3.9370077,4.3980002,1.002,.9660027
08oct2011,8,10,2011,4.2400002,4.237288,3.9370077,4.3967495,1.006,.97013491
09oct2011,9,10,2011,4.2400002,4.2553191,3.9525692,4.3954992,1.0089999,.97330463
10oct2011,10,10,2011,4.2400002,4.2553191,3.9682539,4.3942494,1.013,.97744119
11oct2011,11,10,2011,4.2400002,4.2735043,3.9840639,4.3929996,1.016,.98061472
12oct2011,12,10,2011,4.2400002,4.2735043,3.9840639,4.3779998,1.016,.98397452
13oct2011,13,10,2011,4.2449999,4.2735043,3.9840639,4.4249997,1.016,.97467124
14oct2011,14,10,2011,4.2449999,4.2735043,3.9840639,4.4280005,1.015,.97305208
15oct2011,15,10,2011,4.246666,4.2735043,3.9840639,4.4229941,1.0140001,.97357559
16oct2011,16,10,2011,4.2483325,4.2553191,3.9682539,4.417994,1.011,.97217518
17oct2011,17,10,2011,4.25,4.2553191,3.9682539,4.4129996,1.007,.96980518
18oct2011,18,10,2011,4.2550001,4.237288,3.9525692,4.4180002,1.005,.96792096
19oct2011,19,10,2011,4.2600002,4.237288,3.9525692,4.4529996,1.002,.95857185
20oct2011,20,10,2011,4.2650003,4.237288,3.9525692,4.4679999,1.002,.95647496
21oct2011,21,10,2011,4.2650003,4.237288,3.9525692,4.4699998,1.002,.956047
22oct2011,22,10,2011,4.2650003,4.2553191,3.9682539,4.4666643,1.008,.96249014
23oct2011,23,10,2011,4.2650003,4.2553191,3.9682539,4.4633307,1.008,.96320897
24oct2011,24,10,2011,4.2650003,4.2553191,3.9682539,4.46,1.006,.96201575
25oct2011,25,10,2011,4.2650003,4.2553191,3.9682539,4.4650002,1.006,.96093851
26oct2011,26,10,2011,4.2650003,4.2735043,3.9840639,4.4749999,1.008,.96069729
27oct2011,27,10,2011,4.2650003,4.2735043,3.9840639,4.4949999,1.011,.95926923
28oct2011,28,10,2011,4.2650003,4.2918458,4,4.4879999,1.013,.96266609
29oct2011,29,10,2011,4.2650003,4.2918458,4,4.4879999,1.015,.96456665
30oct2011,30,10,2011,4.2650003,4.3103452,4.0160642,4.4879999,1.016,.96551704
31oct2011,31,10,2011,4.2650003,4.3103452,4.0160642,4.4879999,1.017,.96646726
01nov2011,1,11,2011,4.2650003,4.3103452,4.0160642,4.6199999,1.017,.93885392
02nov2011,2,11,2011,4.2749996,4.4052863,4.0983605,4.6900001,1.034,.9425053
03nov2011,3,11,2011,4.2749996,4.3859649,4.0983605,4.6799998,1.035,.9454326
04nov2011,4,11,2011,4.2749996,4.3859649,4.0816326,4.6700006,1.033,.9456262
05nov2011,5,11,2011,4.2766657,4.3859649,4.0816326,4.6716661,1.031,.94382656
06nov2011,6,11,2011,4.2783327,4.3859649,4.0816326,4.6733327,1.031,.94385767
07nov2011,7,11,2011,4.2800002,4.3859649,4.0816326,4.6750002,1.03,.94297326
08nov2011,8,11,2011,4.2849998,4.3859649,4.0816326,4.7499995,1.029,.92826647
09nov2011,9,11,2011,4.2849998,4.4247789,4.1152263,4.8700004,1.0369999,.91243213
10nov2011,10,11,2011,4.2849998,4.4247789,4.1152263,4.9949999,1.0369999,.88959855
11nov2011,11,11,2011,4.2849998,4.4247789,4.1152263,4.9850001,1.0369999,.89138311
12nov2011,12,11,2011,4.2866659,4.4052863,4.1152263,4.9191337,1.0369999,.90366971
13nov2011,13,11,2011,4.2883325,4.4052863,4.1152263,4.8541374,1.036,.91524237
14nov2011,14,11,2011,4.2899995,4.4052863,4.1152263,4.7900004,1.034,.9260667
15nov2011,15,11,2011,4.2899995,4.4052863,4.1152263,4.7499995,1.0319999,.93205893
16nov2011,16,11,2011,4.2950001,4.4247789,4.1152263,4.7499995,1.036,.93676221
17nov2011,17,11,2011,4.2800002,4.4247789,4.1152263,4.6999998,1.04,.9470638
18nov2011,18,11,2011,4.2800002,4.4247789,4.1322312,4.7499995,1.0420001,.93889695
19nov2011,19,11,2011,4.2800002,4.4444447,4.1322312,4.7332745,1.043,.94311881
20nov2011,20,11,2011,4.2800002,4.4444447,4.1322312,4.716608,1.044,.94735885
21nov2011,21,11,2011,4.2800002,4.4444447,4.1493778,4.6999998,1.045,.951617
22nov2011,22,11,2011,4.2800002,4.4642854,4.1493778,4.6999998,1.048,.95434892
23nov2011,23,11,2011,4.2800002,4.4642854,4.166667,4.6999998,1.048,.95434892
24nov2011,24,11,2011,4.2800002,4.4642854,4.166667,4.73,1.049,.94920093
25nov2011,25,11,2011,4.2849998,4.4642854,4.166667,4.7499995,1.049,.94630855
26nov2011,26,11,2011,4.2862496,4.4843049,4.166667,4.7499995,1.049,.94658446
27nov2011,27,11,2011,4.2874994,4.4843049,4.166667,4.7499995,1.05,.94776303
28nov2011,28,11,2011,4.2887492,4.4843049,4.166667,4.7499995,1.051,.94894224
29nov2011,29,11,2011,4.2899995,4.4843049,4.1841006,4.7499995,1.05,.94831574
30nov2011,30,11,2011,4.2999997,4.5454545,4.237288,4.7400002,1.0599999,.96160316
01dec2011,1,12,2011,4.2999997,4.5662103,4.2553191,4.7499995,1.066,.96501052
02dec2011,2,12,2011,4.3049998,4.5871563,4.2735043,4.73,1.073,.97658873
03dec2011,3,12,2011,4.3049998,4.608295,4.2918458,4.7233238,1.0779999,.98252618
04dec2011,4,12,2011,4.3049998,4.6296296,4.3290043,4.7166572,1.084,.98939133
05dec2011,5,12,2011,4.3049998,4.6511626,4.347826,4.7100005,1.087,.9935317
06dec2011,6,12,2011,4.3049998,4.6728973,4.347826,4.7100005,1.091,.99718773
07dec2011,7,12,2011,4.3049998,4.6728973,4.347826,4.6300001,1.091,1.0144179
08dec2011,8,12,2011,4.3049998,4.6728973,4.347826,4.6498294,1.091,1.0100918
09dec2011,9,12,2011,4.3049998,4.6728973,4.347826,4.6697435,1.09,1.0048624
10dec2011,10,12,2011,4.3049998,4.6511626,4.3290043,4.6897435,1.091,1.001495
11dec2011,11,12,2011,4.3049998,4.6511626,4.347826,4.7098284,1.091,.99722409
12dec2011,12,12,2011,4.3049998,4.6728973,4.347826,4.73,1.09,.99206132
13dec2011,13,12,2011,4.3049998,4.6728973,4.347826,4.6300001,1.09,1.0134881
14dec2011,14,12,2011,4.3049998,4.6728973,4.3668122,4.6100006,1.094,1.0216203
15dec2011,15,12,2011,4.3049998,4.6948357,4.3668122,4.6199999,1.096,1.0212727
16dec2011,16,12,2011,4.3049998,4.7169814,4.3859649,4.6100006,1.101,1.0281571
17dec2011,17,12,2011,4.3066659,4.7393365,4.4052863,4.6199784,1.105,1.0300624
18dec2011,18,12,2011,4.3083324,4.7393365,4.4247789,4.6299782,1.107,1.0300964
19dec2011,19,12,2011,4.3099999,4.7619047,4.4247789,4.6399999,1.108,1.0291983
20dec2011,20,12,2011,4.3099999,4.7619047,4.4247789,4.6300001,1.109,1.032352
21dec2011,21,12,2011,4.3099999,4.7619047,4.4444447,4.6300001,1.109,1.032352
22dec2011,22,12,2011,4.3099999,4.7619047,4.4247789,4.6500001,1.109,1.0279117
23dec2011,23,12,2011,4.3099999,4.7619047,4.4247789,4.6700006,1.107,1.0216637
24dec2011,24,12,2011,4.3099999,4.7393365,4.4247789,4.6799684,1.1059999,1.0185666
25dec2011,25,12,2011,4.3099999,4.7393365,4.4247789,4.6899576,1.1059999,1.0163971
26dec2011,26,12,2011,4.3099999,4.7393365,4.4247789,4.6999683,1.105,1.0133153
27dec2011,27,12,2011,4.3099999,4.7393365,4.4052863,4.7100005,1.103,1.0093268
28dec2011,28,12,2011,4.3150001,4.7393365,4.4052863,4.7400002,1.102,1.0031918
29dec2011,29,12,2011,4.3200002,4.7393365,4.4052863,4.7349997,1.101,1.0045027
30dec2011,30,12,2011,4.3200002,4.7393365,4.4247789,4.7400002,1.102,1.0043544
31dec2011,31,12,2011,4.3212495,4.7393365,4.4247789,4.74125,1.103,1.0052916
01jan2012,1,1,2012,4.3224993,4.7393365,4.4247789,4.7424998,1.103,1.0053173
02jan2012,2,1,2012,4.3237495,4.7393365,4.4247789,4.7437496,1.103,1.0053431
03jan2012,3,1,2012,4.3250003,4.7393365,4.4247789,4.7449999,1.104,1.0062803
04jan2012,4,1,2012,4.3250003,4.7393365,4.4247789,4.7800002,1.103,.99800736
05jan2012,5,1,2012,4.3250003,4.7393365,4.4247789,4.7900004,1.101,.99411792
06jan2012,6,1,2012,4.3300004,4.7393365,4.4052863,4.7850003,1.098,.9935925
07jan2012,7,1,2012,4.3316665,4.7169814,4.4052863,4.7866664,1.095,.99091405
08jan2012,8,1,2012,4.3333325,4.7169814,4.3859649,4.7883329,1.0930001,.98914027
09jan2012,9,1,2012,4.335,4.6948357,4.3859649,4.7900004,1.089,.9855563
10jan2012,10,1,2012,4.335,4.7169814,4.3859649,4.7900004,1.0930001,.98917639
11jan2012,11,1,2012,4.335,4.7169814,4.3859649,4.8000002,1.092,.98621255
12jan2012,12,1,2012,4.335,4.7169814,4.3859649,4.8000002,1.0930001,.98711568
13jan2012,13,1,2012,4.335,4.7169814,4.3859649,4.8050003,1.092,.98518628
14jan2012,14,1,2012,4.335,4.7169814,4.3859649,4.8050003,1.092,.98518628
15jan2012,15,1,2012,4.335,4.7169814,4.3859649,4.8050003,1.092,.98518628
16jan2012,16,1,2012,4.335,4.7169814,4.3859649,4.8050003,1.092,.98518628
17jan2012,17,1,2012,4.335,4.7169814,4.3859649,4.8099999,1.091,.98326093
18jan2012,18,1,2012,4.335,4.7169814,4.3859649,4.8249998,1.0930001,.98200113
19jan2012,19,1,2012,4.3399997,4.7169814,4.4052863,4.835,1.094,.98199779
20jan2012,20,1,2012,4.3399997,4.7393365,4.4052863,4.835,1.095,.98289549
21jan2012,21,1,2012,4.3399997,4.7393365,4.4247789,4.8366656,1.098,.98524892
22jan2012,22,1,2012,4.3399997,4.7393365,4.4247789,4.8383327,1.099,.98580647
23jan2012,23,1,2012,4.3399997,4.7393365,4.4247789,4.8400002,1.1,.98636359
24jan2012,24,1,2012,4.3399997,4.7619047,4.4247789,4.8400002,1.099,.98546684
25jan2012,25,1,2012,4.3499999,4.7619047,4.4444447,4.8400002,1.098,.98683894
26jan2012,26,1,2012,4.3549995,4.7619047,4.4444447,4.8449998,1.1,.98875123
27jan2012,27,1,2012,4.3549995,4.7619047,4.4444447,4.835,1.1,.99079621
28jan2012,28,1,2012,4.3549995,4.7619047,4.4444447,4.8249793,1.102,.99465913
29jan2012,29,1,2012,4.3549995,4.7846889,4.4444447,4.8149796,1.103,.99762934
30jan2012,30,1,2012,4.3549995,4.7846889,4.4444447,4.8050003,1.103,.99970126
31jan2012,31,1,2012,4.3549995,4.7846889,4.4444447,4.7900004,1.103,1.0028318
01feb2012,1,2,2012,4.3549995,4.7846889,4.4642854,4.7749996,1.103,1.0059822
02feb2012,2,2,2012,4.3549995,4.7846889,4.4642854,4.7749996,1.104,1.0068942
03feb2012,3,2,2012,4.3549995,4.7846889,4.4642854,4.7749996,1.1059999,1.0087183
04feb2012,4,2,2012,4.3549995,4.8076921,4.4642854,4.7716641,1.108,1.0112488
05feb2012,5,2,2012,4.3549995,4.8076921,4.4843049,4.7683311,1.11,1.0137824
06feb2012,6,2,2012,4.3549995,4.8076921,4.4843049,4.7649999,1.11,1.014491
07feb2012,7,2,2012,4.3549995,4.8076921,4.4843049,4.73,1.11,1.0219978
08feb2012,8,2,2012,4.3600001,4.8076921,4.4843049,4.73,1.11,1.0231713
09feb2012,9,2,2012,4.3600001,4.8076921,4.4843049,4.7599998,1.107,1.0139748
10feb2012,10,2,2012,4.3600001,4.7846889,4.4642854,4.7599998,1.103,1.010311
11feb2012,11,2,2012,4.3616662,4.7846889,4.4444447,4.753324,1.1,1.0093637
12feb2012,12,2,2012,4.3633327,4.7619047,4.4444447,4.7466574,1.096,1.0074905
13feb2012,13,2,2012,4.3649998,4.7393365,4.4247789,4.7400002,1.092,1.0056075
14feb2012,14,2,2012,4.3649998,4.7393365,4.4052863,4.7349997,1.089,1.0039039
15feb2012,15,2,2012,4.3649998,4.7169814,4.4052863,4.7599998,1.087,.99679726
16feb2012,16,2,2012,4.3649998,4.6296296,4.3103452,4.7349997,1.063,.97993553
17feb2012,17,2,2012,4.3700004,4.6296296,4.3103452,4.7599998,1.062,.97498745
18feb2012,18,2,2012,4.3700004,4.6296296,4.3103452,4.7559934,1.064,.97764647
19feb2012,19,2,2012,4.3700004,4.6296296,4.3103452,4.7519898,1.0650001,.97938979
20feb2012,20,2,2012,4.3700004,4.6296296,4.3103452,4.7479901,1.064,.97929442
21feb2012,21,2,2012,4.3700004,4.6296296,4.3103452,4.7439933,1.0650001,.98104066
22feb2012,22,2,2012,4.3700004,4.6296296,4.3103452,4.7400002,1.063,.98002315
23feb2012,23,2,2012,4.3700004,4.6296296,4.3103452,4.73,1.062,.98117137
24feb2012,24,2,2012,4.3700004,4.608295,4.3103452,4.73,1.061,.98024744
25feb2012,25,2,2012,4.3700004,4.608295,4.2918458,4.7287493,1.0599999,.97958249
26feb2012,26,2,2012,4.3700004,4.608295,4.2918458,4.727499,1.057,.97706848
27feb2012,27,2,2012,4.3700004,4.5871563,4.2735043,4.7262492,1.053,.97362828
28feb2012,28,2,2012,4.3700004,4.5662103,4.2553191,4.7249999,1.05,.97111118
29feb2012,29,2,2012,4.3700004,4.5662103,4.2553191,4.7200003,1.048,.9702881
01mar2012,1,3,2012,4.3700004,4.5662103,4.2553191,4.6999998,1.0470001,.97348732
02mar2012,2,3,2012,4.3649998,4.5662103,4.237288,4.6900001,1.048,.97537732
03mar2012,3,3,2012,4.3633327,4.5454545,4.237288,4.6883326,1.05,.97721291
04mar2012,4,3,2012,4.3616662,4.5454545,4.237288,4.686666,1.051,.9781177
05mar2012,5,3,2012,4.3600001,4.5662103,4.2553191,4.6849999,1.051,.97809184
06mar2012,6,3,2012,4.3600001,4.5662103,4.2553191,4.6849999,1.053,.97995311
07mar2012,7,3,2012,4.3600001,4.5662103,4.2553191,4.7100005,1.054,.97567719
08mar2012,8,3,2012,4.3600001,4.5662103,4.2553191,4.7100005,1.0549999,.97660285
09mar2012,9,3,2012,4.3600001,4.5871563,4.2735043,4.7100005,1.053,.97475147
10mar2012,10,3,2012,4.3600001,4.5871563,4.2735043,4.7116666,1.057,.97810835
11mar2012,11,3,2012,4.3600001,4.5871563,4.2735043,4.7133331,1.056,.9768374
12mar2012,12,3,2012,4.3600001,4.5662103,4.2553191,4.7150002,1.052,.97279328
13mar2012,13,3,2012,4.3649998,4.5662103,4.2553191,4.7200003,1.05,.97102737
14mar2012,14,3,2012,4.3700004,4.5454545,4.237288,4.7400002,1.044,.96250629
15mar2012,15,3,2012,4.3700004,4.5454545,4.237288,4.7850003,1.043,.95254123
16mar2012,16,3,2012,4.3700004,4.5454545,4.237288,4.8149996,1.044,.94751418
17mar2012,17,3,2012,4.371666,4.5454545,4.237288,4.8066521,1.046,.9513405
18mar2012,18,3,2012,4.3733325,4.5454545,4.237288,4.7983193,1.046,.95335591
19mar2012,19,3,2012,4.375,4.5454545,4.237288,4.7900004,1.044,.95354897
20mar2012,20,3,2012,4.3800001,4.5662103,4.237288,4.8200002,1.044,.94869715
21mar2012,21,3,2012,4.3800001,4.5662103,4.2735043,4.855,1.049,.94636875
22mar2012,22,3,2012,4.3800001,4.5662103,4.2553191,4.8700004,1.048,.94255435
23mar2012,23,3,2012,4.3800001,4.5662103,4.2553191,4.8899999,1.046,.93690801
24mar2012,24,3,2012,4.3816662,4.5662103,4.2553191,4.8949947,1.045,.93541282
25mar2012,25,3,2012,4.3833327,4.5662103,4.2553191,4.8999949,1.044,.93391925
26mar2012,26,3,2012,4.3849998,4.5454545,4.237288,4.9049993,1.044,.93332124
27mar2012,27,3,2012,4.3899999,4.5662103,4.237288,4.9299998,1.044,.92964715
28mar2012,28,3,2012,4.3899999,4.5662103,4.2553191,4.9299998,1.044,.92964715
29mar2012,29,3,2012,4.3899999,4.5662103,4.2553191,4.9400001,1.0420001,.9259879
30mar2012,30,3,2012,4.395,4.5662103,4.2553191,4.9299998,1.041,.9280315
31mar2012,31,3,2012,4.395,4.7846889,4.4642854,4.9199696,1.094,.97726828
01apr2012,1,4,2012,4.395,4.7846889,4.4642854,4.9099588,1.096,.98105091
02apr2012,2,4,2012,4.395,4.8076921,4.4843049,4.8999696,1.098,.98484498
03apr2012,3,4,2012,4.395,4.8543692,4.5248871,4.8899999,1.109,.99673921
04apr2012,4,4,2012,4.4050002,4.8780489,4.5248871,4.9049993,1.1109999,.99774832
05apr2012,5,4,2012,4.4050002,4.8780489,4.5454545,4.9019961,1.112,.99925828
06apr2012,6,4,2012,4.4050002,4.8780489,4.5454545,4.8989944,1.117,1.0043664
07apr2012,7,4,2012,4.4050002,4.9019608,4.5662103,4.8959942,1.1210001,1.0085807
08apr2012,8,4,2012,4.4050002,4.9019608,4.5662103,4.8929963,1.12,1.0082984
09apr2012,9,4,2012,4.4050002,4.9019608,4.5662103,4.8899999,1.1160001,1.0053129
10apr2012,10,4,2012,4.4050002,4.8780489,4.5662103,4.8800001,1.115,1.0064703
11apr2012,11,4,2012,4.4050002,4.9019608,4.5662103,4.8899999,1.117,1.0062137
12apr2012,12,4,2012,4.4050002,4.9019608,4.5662103,4.9099998,1.117,1.0021151
13apr2012,13,4,2012,4.4099998,4.9261084,4.5871563,4.9299998,1.119,1.0009716
14apr2012,14,4,2012,4.4099998,4.9261084,4.5871563,4.9366574,1.122,1.0023016
15apr2012,15,4,2012,4.4099998,4.9504948,4.608295,4.9433246,1.125,1.0036261
16apr2012,16,4,2012,4.4099998,4.9504948,4.608295,4.9500003,1.126,1.0031636
17apr2012,17,4,2012,4.4099998,4.9504948,4.608295,5.0099998,1.128,.99291015
18apr2012,18,4,2012,4.4199996,4.9504948,4.608295,5.02,1.128,.99317926
19apr2012,19,4,2012,4.4199996,4.9504948,4.608295,5.02,1.125,.99053782
20apr2012,20,4,2012,4.4199996,4.9504948,4.608295,5.02,1.126,.9914183
21apr2012,21,4,2012,4.4199996,4.9504948,4.608295,5.0266576,1.126,.99010521
22apr2012,22,4,2012,4.4199996,4.9504948,4.608295,5.0333242,1.126,.98879379
23apr2012,23,4,2012,4.4199996,4.9504948,4.608295,5.0399995,1.125,.98660713
24apr2012,24,4,2012,4.4300003,4.9504948,4.6296296,5.1299996,1.124,.97062778
25apr2012,25,4,2012,4.4300003,4.9751244,4.6296296,5.1399999,1.127,.97132492
26apr2012,26,4,2012,4.4300003,4.9751244,4.6296296,5.0999999,1.128,.97981185
27apr2012,27,4,2012,4.4300003,5,4.6511626,5.0900002,1.13,.98347741
28apr2012,28,4,2012,4.4319983,5,4.6511626,5.0879984,1.132,.98605025
29apr2012,29,4,2012,4.4339972,5,4.6728973,5.0859976,1.1339999,.9886266
